,category_name,file_path
28511,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0389.jpg
1495,011.billiards,256_ObjectCategories/011.billiards/011_0251.jpg
7650,070.fire-extinguisher,256_ObjectCategories/070.fire-extinguisher/070_0061.jpg
1453,011.billiards,256_ObjectCategories/011.billiards/011_0209.jpg
22440,197.speed-boat,256_ObjectCategories/197.speed-boat/197_0031.jpg
25331,226.traffic-light,256_ObjectCategories/226.traffic-light/226_0047.jpg
20855,182.self-propelled-lawn-mower,256_ObjectCategories/182.self-propelled-lawn-mower/182_0048.jpg
23402,207.swan,256_ObjectCategories/207.swan/207_0046.jpg
25213,225.tower-pisa,256_ObjectCategories/225.tower-pisa/225_0019.jpg
27581,245.windmill,256_ObjectCategories/245.windmill/245_0023.jpg
4021,034.centipede,256_ObjectCategories/034.centipede/034_0083.jpg
10852,099.harpsichord,256_ObjectCategories/099.harpsichord/099_0051.jpg
20039,173.rifle,256_ObjectCategories/173.rifle/173_0091.jpg
17188,147.mushroom,256_ObjectCategories/147.mushroom/147_0157.jpg
29694,256.toad,256_ObjectCategories/256.toad/256_0023.jpg
1091,009.bear,256_ObjectCategories/009.bear/009_0043.jpg
28853,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0731.jpg
11405,104.homer-simpson,256_ObjectCategories/104.homer-simpson/104_0094.jpg
18226,156.paper-shredder,256_ObjectCategories/156.paper-shredder/156_0088.jpg
27403,243.welding-mask,256_ObjectCategories/243.welding-mask/243_0026.jpg
30113,257.clutter,256_ObjectCategories/257.clutter/257_0334.jpg
5792,051.cowboy-hat,256_ObjectCategories/051.cowboy-hat/051_0085.jpg
10659,097.harmonica,256_ObjectCategories/097.harmonica/097_0047.jpg
25052,223.top-hat,256_ObjectCategories/223.top-hat/223_0048.jpg
17586,150.octopus,256_ObjectCategories/150.octopus/150_0076.jpg
22940,202.steering-wheel,256_ObjectCategories/202.steering-wheel/202_0037.jpg
24176,214.teepee,256_ObjectCategories/214.teepee/214_0051.jpg
25394,227.treadmill,256_ObjectCategories/227.treadmill/227_0011.jpg
3324,027.calculator,256_ObjectCategories/027.calculator/027_0096.jpg
25855,231.tripod,256_ObjectCategories/231.tripod/231_0041.jpg
610,005.baseball-glove,256_ObjectCategories/005.baseball-glove/005_0138.jpg
17260,148.mussels,256_ObjectCategories/148.mussels/148_0027.jpg
15025,135.mailbox,256_ObjectCategories/135.mailbox/135_0019.jpg
525,005.baseball-glove,256_ObjectCategories/005.baseball-glove/005_0053.jpg
11738,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0060.jpg
23844,211.tambourine,256_ObjectCategories/211.tambourine/211_0051.jpg
28055,250.zebra,256_ObjectCategories/250.zebra/250_0029.jpg
5595,049.cormorant,256_ObjectCategories/049.cormorant/049_0091.jpg
26339,233.tuning-fork,256_ObjectCategories/233.tuning-fork/233_0055.jpg
23103,204.sunflower-101,256_ObjectCategories/204.sunflower-101/204_0012.jpg
14148,128.lathe,256_ObjectCategories/128.lathe/128_0065.jpg
19044,163.playing-card,256_ObjectCategories/163.playing-card/163_0070.jpg
23201,205.superman,256_ObjectCategories/205.superman/205_0030.jpg
412,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0067.jpg
9166,086.golden-gate-bridge,256_ObjectCategories/086.golden-gate-bridge/086_0030.jpg
5652,050.covered-wagon,256_ObjectCategories/050.covered-wagon/050_0042.jpg
14343,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0155.jpg
18907,162.picnic-table,256_ObjectCategories/162.picnic-table/162_0024.jpg
25390,227.treadmill,256_ObjectCategories/227.treadmill/227_0007.jpg
4536,039.chopsticks,256_ObjectCategories/039.chopsticks/039_0075.jpg
7150,065.elk,256_ObjectCategories/065.elk/065_0037.jpg
11972,109.hot-tub,256_ObjectCategories/109.hot-tub/109_0033.jpg
6726,061.dumb-bell,256_ObjectCategories/061.dumb-bell/061_0051.jpg
10068,093.grasshopper,256_ObjectCategories/093.grasshopper/093_0043.jpg
26672,236.unicorn,256_ObjectCategories/236.unicorn/236_0052.jpg
17312,148.mussels,256_ObjectCategories/148.mussels/148_0079.jpg
29106,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0068.jpg
24113,213.teddy-bear,256_ObjectCategories/213.teddy-bear/213_0089.jpg
6193,055.dice,256_ObjectCategories/055.dice/055_0087.jpg
7127,065.elk,256_ObjectCategories/065.elk/065_0014.jpg
4331,037.chess-board,256_ObjectCategories/037.chess-board/037_0100.jpg
3145,026.cake,256_ObjectCategories/026.cake/026_0023.jpg
16052,143.minaret,256_ObjectCategories/143.minaret/143_0113.jpg
8272,076.football-helmet,256_ObjectCategories/076.football-helmet/076_0084.jpg
20370,177.saturn,256_ObjectCategories/177.saturn/177_0039.jpg
25938,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0012.jpg
24441,216.tennis-ball,256_ObjectCategories/216.tennis-ball/216_0093.jpg
28526,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0404.jpg
2325,018.bowling-pin,256_ObjectCategories/018.bowling-pin/018_0086.jpg
17690,151.ostrich,256_ObjectCategories/151.ostrich/151_0069.jpg
3290,027.calculator,256_ObjectCategories/027.calculator/027_0062.jpg
13657,125.knife,256_ObjectCategories/125.knife/125_0045.jpg
11320,104.homer-simpson,256_ObjectCategories/104.homer-simpson/104_0009.jpg
12855,117.ipod,256_ObjectCategories/117.ipod/117_0076.jpg
16482,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0331.jpg
27079,240.watch-101,256_ObjectCategories/240.watch-101/240_0091.jpg
17657,151.ostrich,256_ObjectCategories/151.ostrich/151_0036.jpg
7275,066.ewer-101,256_ObjectCategories/066.ewer-101/066_0061.jpg
9527,090.gorilla,256_ObjectCategories/090.gorilla/090_0010.jpg
9695,090.gorilla,256_ObjectCategories/090.gorilla/090_0178.jpg
13985,127.laptop-101,256_ObjectCategories/127.laptop-101/127_0030.jpg
13341,122.kayak,256_ObjectCategories/122.kayak/122_0034.jpg
2391,019.boxing-glove,256_ObjectCategories/019.boxing-glove/019_0051.jpg
18971,162.picnic-table,256_ObjectCategories/162.picnic-table/162_0088.jpg
14612,132.light-house,256_ObjectCategories/132.light-house/132_0051.jpg
19056,163.playing-card,256_ObjectCategories/163.playing-card/163_0082.jpg
4973,044.comet,256_ObjectCategories/044.comet/044_0005.jpg
8894,083.gas-pump,256_ObjectCategories/083.gas-pump/083_0049.jpg
2135,016.boom-box,256_ObjectCategories/016.boom-box/016_0091.jpg
16677,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0526.jpg
26068,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0142.jpg
17132,147.mushroom,256_ObjectCategories/147.mushroom/147_0101.jpg
13019,119.jesus-christ,256_ObjectCategories/119.jesus-christ/119_0011.jpg
7072,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0090.jpg
16725,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0574.jpg
17909,153.palm-pilot,256_ObjectCategories/153.palm-pilot/153_0059.jpg
8,001.ak47,256_ObjectCategories/001.ak47/001_0009.jpg
18271,157.pci-card,256_ObjectCategories/157.pci-card/157_0037.jpg
17957,154.palm-tree,256_ObjectCategories/154.palm-tree/154_0014.jpg
11718,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0040.jpg
9411,089.goose,256_ObjectCategories/089.goose/089_0004.jpg
22009,193.soccer-ball,256_ObjectCategories/193.soccer-ball/193_0077.jpg
28089,250.zebra,256_ObjectCategories/250.zebra/250_0063.jpg
2517,020.brain-101,256_ObjectCategories/020.brain-101/020_0053.jpg
6345,057.dolphin-101,256_ObjectCategories/057.dolphin-101/057_0039.jpg
26144,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0218.jpg
16409,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0258.jpg
25723,230.trilobite-101,256_ObjectCategories/230.trilobite-101/230_0003.jpg
2919,024.butterfly,256_ObjectCategories/024.butterfly/024_0023.jpg
16118,144.minotaur,256_ObjectCategories/144.minotaur/144_0049.jpg
1803,013.birdbath,256_ObjectCategories/013.birdbath/013_0065.jpg
10117,093.grasshopper,256_ObjectCategories/093.grasshopper/093_0092.jpg
5909,053.desk-globe,256_ObjectCategories/053.desk-globe/053_0003.jpg
1813,013.birdbath,256_ObjectCategories/013.birdbath/013_0075.jpg
27284,241.waterfall,256_ObjectCategories/241.waterfall/241_0095.jpg
2076,016.boom-box,256_ObjectCategories/016.boom-box/016_0032.jpg
14092,128.lathe,256_ObjectCategories/128.lathe/128_0009.jpg
11113,102.helicopter-101,256_ObjectCategories/102.helicopter-101/102_0001.jpg
18351,158.penguin,256_ObjectCategories/158.penguin/158_0012.jpg
402,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0057.jpg
6872,063.electric-guitar-101,256_ObjectCategories/063.electric-guitar-101/063_0012.jpg
19262,166.praying-mantis,256_ObjectCategories/166.praying-mantis/166_0009.jpg
22888,201.starfish-101,256_ObjectCategories/201.starfish-101/201_0066.jpg
16143,144.minotaur,256_ObjectCategories/144.minotaur/144_0074.jpg
16909,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0758.jpg
11344,104.homer-simpson,256_ObjectCategories/104.homer-simpson/104_0033.jpg
5261,046.computer-monitor,256_ObjectCategories/046.computer-monitor/046_0087.jpg
12842,117.ipod,256_ObjectCategories/117.ipod/117_0063.jpg
12865,117.ipod,256_ObjectCategories/117.ipod/117_0086.jpg
26301,233.tuning-fork,256_ObjectCategories/233.tuning-fork/233_0017.jpg
12775,116.iguana,256_ObjectCategories/116.iguana/116_0103.jpg
17910,153.palm-pilot,256_ObjectCategories/153.palm-pilot/153_0060.jpg
15601,139.megaphone,256_ObjectCategories/139.megaphone/139_0061.jpg
23408,207.swan,256_ObjectCategories/207.swan/207_0052.jpg
20299,176.saddle,256_ObjectCategories/176.saddle/176_0078.jpg
7778,072.fire-truck,256_ObjectCategories/072.fire-truck/072_0006.jpg
28656,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0534.jpg
9983,092.grapes,256_ObjectCategories/092.grapes/092_0159.jpg
26542,235.umbrella-101,256_ObjectCategories/235.umbrella-101/235_0036.jpg
27922,248.yarmulke,256_ObjectCategories/248.yarmulke/248_0080.jpg
26434,234.tweezer,256_ObjectCategories/234.tweezer/234_0050.jpg
20418,177.saturn,256_ObjectCategories/177.saturn/177_0087.jpg
18322,157.pci-card,256_ObjectCategories/157.pci-card/157_0088.jpg
18414,158.penguin,256_ObjectCategories/158.penguin/158_0075.jpg
10981,101.head-phones,256_ObjectCategories/101.head-phones/101_0007.jpg
1868,014.blimp,256_ObjectCategories/014.blimp/014_0032.jpg
11822,107.hot-air-balloon,256_ObjectCategories/107.hot-air-balloon/107_0057.jpg
14692,132.light-house,256_ObjectCategories/132.light-house/132_0131.jpg
24846,221.tomato,256_ObjectCategories/221.tomato/221_0036.jpg
13814,126.ladder,256_ObjectCategories/126.ladder/126_0101.jpg
9836,092.grapes,256_ObjectCategories/092.grapes/092_0012.jpg
6669,060.duck,256_ObjectCategories/060.duck/060_0081.jpg
19226,165.pram,256_ObjectCategories/165.pram/165_0061.jpg
23284,206.sushi,256_ObjectCategories/206.sushi/206_0026.jpg
24937,222.tombstone,256_ObjectCategories/222.tombstone/222_0024.jpg
25873,231.tripod,256_ObjectCategories/231.tripod/231_0059.jpg
20908,182.self-propelled-lawn-mower,256_ObjectCategories/182.self-propelled-lawn-mower/182_0101.jpg
11681,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0003.jpg
26140,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0214.jpg
25747,230.trilobite-101,256_ObjectCategories/230.trilobite-101/230_0027.jpg
11951,109.hot-tub,256_ObjectCategories/109.hot-tub/109_0012.jpg
9140,086.golden-gate-bridge,256_ObjectCategories/086.golden-gate-bridge/086_0004.jpg
17827,152.owl,256_ObjectCategories/152.owl/152_0097.jpg
10484,096.hammock,256_ObjectCategories/096.hammock/096_0157.jpg
18594,159.people,256_ObjectCategories/159.people/159_0106.jpg
12695,116.iguana,256_ObjectCategories/116.iguana/116_0023.jpg
10057,093.grasshopper,256_ObjectCategories/093.grasshopper/093_0032.jpg
14277,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0089.jpg
28092,250.zebra,256_ObjectCategories/250.zebra/250_0066.jpg
15459,138.mattress,256_ObjectCategories/138.mattress/138_0111.jpg
3309,027.calculator,256_ObjectCategories/027.calculator/027_0081.jpg
4913,043.coin,256_ObjectCategories/043.coin/043_0069.jpg
13716,126.ladder,256_ObjectCategories/126.ladder/126_0003.jpg
246,003.backpack,256_ObjectCategories/003.backpack/003_0052.jpg
10501,096.hammock,256_ObjectCategories/096.hammock/096_0174.jpg
8339,077.french-horn,256_ObjectCategories/077.french-horn/077_0067.jpg
6159,055.dice,256_ObjectCategories/055.dice/055_0053.jpg
7009,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0027.jpg
25386,227.treadmill,256_ObjectCategories/227.treadmill/227_0003.jpg
4601,040.cockroach,256_ObjectCategories/040.cockroach/040_0055.jpg
16180,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0029.jpg
17994,154.palm-tree,256_ObjectCategories/154.palm-tree/154_0051.jpg
6798,062.eiffel-tower,256_ObjectCategories/062.eiffel-tower/062_0021.jpg
6381,057.dolphin-101,256_ObjectCategories/057.dolphin-101/057_0075.jpg
6544,059.drinking-straw,256_ObjectCategories/059.drinking-straw/059_0039.jpg
18966,162.picnic-table,256_ObjectCategories/162.picnic-table/162_0083.jpg
22217,194.socks,256_ObjectCategories/194.socks/194_0111.jpg
6989,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0007.jpg
25090,224.touring-bike,256_ObjectCategories/224.touring-bike/224_0006.jpg
30090,257.clutter,256_ObjectCategories/257.clutter/257_0311.jpg
20874,182.self-propelled-lawn-mower,256_ObjectCategories/182.self-propelled-lawn-mower/182_0067.jpg
23033,203.stirrups,256_ObjectCategories/203.stirrups/203_0033.jpg
5178,046.computer-monitor,256_ObjectCategories/046.computer-monitor/046_0004.jpg
28993,252.car-side-101,256_ObjectCategories/252.car-side-101/252_0071.jpg
1194,010.beer-mug,256_ObjectCategories/010.beer-mug/010_0044.jpg
17851,153.palm-pilot,256_ObjectCategories/153.palm-pilot/153_0001.jpg
5531,049.cormorant,256_ObjectCategories/049.cormorant/049_0027.jpg
10917,100.hawksbill-101,256_ObjectCategories/100.hawksbill-101/100_0036.jpg
28943,252.car-side-101,256_ObjectCategories/252.car-side-101/252_0021.jpg
18478,158.penguin,256_ObjectCategories/158.penguin/158_0139.jpg
16330,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0179.jpg
21603,190.snake,256_ObjectCategories/190.snake/190_0006.jpg
7180,065.elk,256_ObjectCategories/065.elk/065_0067.jpg
26890,238.video-projector,256_ObjectCategories/238.video-projector/238_0083.jpg
17353,148.mussels,256_ObjectCategories/148.mussels/148_0120.jpg
13149,120.joy-stick,256_ObjectCategories/120.joy-stick/120_0054.jpg
19491,168.raccoon,256_ObjectCategories/168.raccoon/168_0060.jpg
15724,141.microscope,256_ObjectCategories/141.microscope/141_0009.jpg
27780,247.xylophone,256_ObjectCategories/247.xylophone/247_0030.jpg
21879,192.snowmobile,256_ObjectCategories/192.snowmobile/192_0059.jpg
23261,206.sushi,256_ObjectCategories/206.sushi/206_0003.jpg
13468,123.ketch-101,256_ObjectCategories/123.ketch-101/123_0058.jpg
24860,221.tomato,256_ObjectCategories/221.tomato/221_0050.jpg
12784,117.ipod,256_ObjectCategories/117.ipod/117_0005.jpg
12492,114.ibis-101,256_ObjectCategories/114.ibis-101/114_0028.jpg
1618,012.binoculars,256_ObjectCategories/012.binoculars/012_0096.jpg
9130,085.goat,256_ObjectCategories/085.goat/085_0106.jpg
26624,236.unicorn,256_ObjectCategories/236.unicorn/236_0004.jpg
3923,033.cd,256_ObjectCategories/033.cd/033_0087.jpg
28768,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0646.jpg
11617,105.horse,256_ObjectCategories/105.horse/105_0209.jpg
13671,125.knife,256_ObjectCategories/125.knife/125_0059.jpg
14717,132.light-house,256_ObjectCategories/132.light-house/132_0156.jpg
26269,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0343.jpg
27012,240.watch-101,256_ObjectCategories/240.watch-101/240_0024.jpg
14742,132.light-house,256_ObjectCategories/132.light-house/132_0181.jpg
8554,080.frog,256_ObjectCategories/080.frog/080_0001.jpg
3857,033.cd,256_ObjectCategories/033.cd/033_0021.jpg
6129,055.dice,256_ObjectCategories/055.dice/055_0023.jpg
23869,211.tambourine,256_ObjectCategories/211.tambourine/211_0076.jpg
20849,182.self-propelled-lawn-mower,256_ObjectCategories/182.self-propelled-lawn-mower/182_0042.jpg
3802,032.cartman,256_ObjectCategories/032.cartman/032_0067.jpg
10250,095.hamburger,256_ObjectCategories/095.hamburger/095_0009.jpg
15028,135.mailbox,256_ObjectCategories/135.mailbox/135_0022.jpg
19822,171.refrigerator,256_ObjectCategories/171.refrigerator/171_0057.jpg
17332,148.mussels,256_ObjectCategories/148.mussels/148_0099.jpg
29454,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0416.jpg
23264,206.sushi,256_ObjectCategories/206.sushi/206_0006.jpg
17300,148.mussels,256_ObjectCategories/148.mussels/148_0067.jpg
27830,247.xylophone,256_ObjectCategories/247.xylophone/247_0080.jpg
12401,113.hummingbird,256_ObjectCategories/113.hummingbird/113_0053.jpg
25329,226.traffic-light,256_ObjectCategories/226.traffic-light/226_0045.jpg
15403,138.mattress,256_ObjectCategories/138.mattress/138_0055.jpg
3641,030.canoe,256_ObjectCategories/030.canoe/030_0100.jpg
26319,233.tuning-fork,256_ObjectCategories/233.tuning-fork/233_0035.jpg
9891,092.grapes,256_ObjectCategories/092.grapes/092_0067.jpg
1018,008.bathtub,256_ObjectCategories/008.bathtub/008_0202.jpg
15260,137.mars,256_ObjectCategories/137.mars/137_0068.jpg
21081,184.sheet-music,256_ObjectCategories/184.sheet-music/184_0054.jpg
23832,211.tambourine,256_ObjectCategories/211.tambourine/211_0039.jpg
21355,187.skyscraper,256_ObjectCategories/187.skyscraper/187_0060.jpg
4265,037.chess-board,256_ObjectCategories/037.chess-board/037_0034.jpg
4900,043.coin,256_ObjectCategories/043.coin/043_0056.jpg
6364,057.dolphin-101,256_ObjectCategories/057.dolphin-101/057_0058.jpg
1876,014.blimp,256_ObjectCategories/014.blimp/014_0040.jpg
239,003.backpack,256_ObjectCategories/003.backpack/003_0045.jpg
6192,055.dice,256_ObjectCategories/055.dice/055_0086.jpg
6285,056.dog,256_ObjectCategories/056.dog/056_0081.jpg
23423,207.swan,256_ObjectCategories/207.swan/207_0067.jpg
22352,196.spaghetti,256_ObjectCategories/196.spaghetti/196_0047.jpg
30131,257.clutter,256_ObjectCategories/257.clutter/257_0352.jpg
12317,112.human-skeleton,256_ObjectCategories/112.human-skeleton/112_0053.jpg
19819,171.refrigerator,256_ObjectCategories/171.refrigerator/171_0054.jpg
222,003.backpack,256_ObjectCategories/003.backpack/003_0028.jpg
24577,218.tennis-racket,256_ObjectCategories/218.tennis-racket/218_0026.jpg
20,001.ak47,256_ObjectCategories/001.ak47/001_0021.jpg
11293,103.hibiscus,256_ObjectCategories/103.hibiscus/103_0093.jpg
11479,105.horse,256_ObjectCategories/105.horse/105_0071.jpg
2012,015.bonsai-101,256_ObjectCategories/015.bonsai-101/015_0090.jpg
15109,136.mandolin,256_ObjectCategories/136.mandolin/136_0010.jpg
12757,116.iguana,256_ObjectCategories/116.iguana/116_0085.jpg
1997,015.bonsai-101,256_ObjectCategories/015.bonsai-101/015_0075.jpg
24776,220.toaster,256_ObjectCategories/220.toaster/220_0060.jpg
26408,234.tweezer,256_ObjectCategories/234.tweezer/234_0024.jpg
21043,184.sheet-music,256_ObjectCategories/184.sheet-music/184_0016.jpg
18018,154.palm-tree,256_ObjectCategories/154.palm-tree/154_0075.jpg
11971,109.hot-tub,256_ObjectCategories/109.hot-tub/109_0032.jpg
8131,075.floppy-disk,256_ObjectCategories/075.floppy-disk/075_0026.jpg
26824,238.video-projector,256_ObjectCategories/238.video-projector/238_0017.jpg
3969,034.centipede,256_ObjectCategories/034.centipede/034_0031.jpg
29348,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0310.jpg
3443,029.cannon,256_ObjectCategories/029.cannon/029_0005.jpg
640,006.basketball-hoop,256_ObjectCategories/006.basketball-hoop/006_0020.jpg
15884,142.microwave,256_ObjectCategories/142.microwave/142_0052.jpg
6234,056.dog,256_ObjectCategories/056.dog/056_0030.jpg
19440,168.raccoon,256_ObjectCategories/168.raccoon/168_0009.jpg
6648,060.duck,256_ObjectCategories/060.duck/060_0060.jpg
15522,138.mattress,256_ObjectCategories/138.mattress/138_0174.jpg
5397,047.computer-mouse,256_ObjectCategories/047.computer-mouse/047_0090.jpg
14535,131.lightbulb,256_ObjectCategories/131.lightbulb/131_0066.jpg
895,008.bathtub,256_ObjectCategories/008.bathtub/008_0079.jpg
21177,185.skateboard,256_ObjectCategories/185.skateboard/185_0066.jpg
25749,230.trilobite-101,256_ObjectCategories/230.trilobite-101/230_0029.jpg
3121,025.cactus,256_ObjectCategories/025.cactus/025_0113.jpg
4640,040.cockroach,256_ObjectCategories/040.cockroach/040_0094.jpg
20189,175.roulette-wheel,256_ObjectCategories/175.roulette-wheel/175_0051.jpg
2701,022.buddha-101,256_ObjectCategories/022.buddha-101/022_0012.jpg
1601,012.binoculars,256_ObjectCategories/012.binoculars/012_0079.jpg
16268,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0117.jpg
22318,196.spaghetti,256_ObjectCategories/196.spaghetti/196_0013.jpg
1972,015.bonsai-101,256_ObjectCategories/015.bonsai-101/015_0050.jpg
24396,216.tennis-ball,256_ObjectCategories/216.tennis-ball/216_0048.jpg
21491,189.snail,256_ObjectCategories/189.snail/189_0013.jpg
26449,234.tweezer,256_ObjectCategories/234.tweezer/234_0065.jpg
839,008.bathtub,256_ObjectCategories/008.bathtub/008_0023.jpg
24853,221.tomato,256_ObjectCategories/221.tomato/221_0043.jpg
23030,203.stirrups,256_ObjectCategories/203.stirrups/203_0030.jpg
13988,127.laptop-101,256_ObjectCategories/127.laptop-101/127_0033.jpg
19528,168.raccoon,256_ObjectCategories/168.raccoon/168_0097.jpg
8052,074.flashlight,256_ObjectCategories/074.flashlight/074_0062.jpg
27509,244.wheelbarrow,256_ObjectCategories/244.wheelbarrow/244_0042.jpg
11721,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0043.jpg
24873,221.tomato,256_ObjectCategories/221.tomato/221_0063.jpg
5185,046.computer-monitor,256_ObjectCategories/046.computer-monitor/046_0011.jpg
3512,029.cannon,256_ObjectCategories/029.cannon/029_0074.jpg
20298,176.saddle,256_ObjectCategories/176.saddle/176_0077.jpg
17482,149.necktie,256_ObjectCategories/149.necktie/149_0075.jpg
9743,091.grand-piano-101,256_ObjectCategories/091.grand-piano-101/091_0014.jpg
26846,238.video-projector,256_ObjectCategories/238.video-projector/238_0039.jpg
8075,074.flashlight,256_ObjectCategories/074.flashlight/074_0085.jpg
21044,184.sheet-music,256_ObjectCategories/184.sheet-music/184_0017.jpg
24348,215.telephone-box,256_ObjectCategories/215.telephone-box/215_0084.jpg
29876,257.clutter,256_ObjectCategories/257.clutter/257_0097.jpg
16574,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0423.jpg
4666,040.cockroach,256_ObjectCategories/040.cockroach/040_0120.jpg
27548,244.wheelbarrow,256_ObjectCategories/244.wheelbarrow/244_0081.jpg
13008,118.iris,256_ObjectCategories/118.iris/118_0108.jpg
10344,096.hammock,256_ObjectCategories/096.hammock/096_0017.jpg
18962,162.picnic-table,256_ObjectCategories/162.picnic-table/162_0079.jpg
16465,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0314.jpg
10748,098.harp,256_ObjectCategories/098.harp/098_0047.jpg
14361,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0173.jpg
1028,008.bathtub,256_ObjectCategories/008.bathtub/008_0212.jpg
23629,209.sword,256_ObjectCategories/209.sword/209_0049.jpg
10720,098.harp,256_ObjectCategories/098.harp/098_0019.jpg
16081,144.minotaur,256_ObjectCategories/144.minotaur/144_0012.jpg
4051,035.cereal-box,256_ObjectCategories/035.cereal-box/035_0013.jpg
6330,057.dolphin-101,256_ObjectCategories/057.dolphin-101/057_0024.jpg
28458,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0336.jpg
29302,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0264.jpg
20151,175.roulette-wheel,256_ObjectCategories/175.roulette-wheel/175_0013.jpg
11886,108.hot-dog,256_ObjectCategories/108.hot-dog/108_0032.jpg
21096,184.sheet-music,256_ObjectCategories/184.sheet-music/184_0069.jpg
18432,158.penguin,256_ObjectCategories/158.penguin/158_0093.jpg
16859,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0708.jpg
3268,027.calculator,256_ObjectCategories/027.calculator/027_0040.jpg
28367,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0245.jpg
28637,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0515.jpg
28164,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0042.jpg
5680,050.covered-wagon,256_ObjectCategories/050.covered-wagon/050_0070.jpg
15873,142.microwave,256_ObjectCategories/142.microwave/142_0041.jpg
9366,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0057.jpg
1376,011.billiards,256_ObjectCategories/011.billiards/011_0132.jpg
25642,229.tricycle,256_ObjectCategories/229.tricycle/229_0017.jpg
23689,210.syringe,256_ObjectCategories/210.syringe/210_0007.jpg
23371,207.swan,256_ObjectCategories/207.swan/207_0015.jpg
7008,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0026.jpg
9227,087.goldfish,256_ObjectCategories/087.goldfish/087_0011.jpg
24648,219.theodolite,256_ObjectCategories/219.theodolite/219_0016.jpg
27847,248.yarmulke,256_ObjectCategories/248.yarmulke/248_0005.jpg
30447,257.clutter,256_ObjectCategories/257.clutter/257_0668.jpg
19870,172.revolver-101,256_ObjectCategories/172.revolver-101/172_0021.jpg
9039,085.goat,256_ObjectCategories/085.goat/085_0015.jpg
25771,230.trilobite-101,256_ObjectCategories/230.trilobite-101/230_0051.jpg
26569,235.umbrella-101,256_ObjectCategories/235.umbrella-101/235_0063.jpg
20417,177.saturn,256_ObjectCategories/177.saturn/177_0086.jpg
23661,209.sword,256_ObjectCategories/209.sword/209_0081.jpg
4929,043.coin,256_ObjectCategories/043.coin/043_0085.jpg
4459,038.chimp,256_ObjectCategories/038.chimp/038_0108.jpg
10922,100.hawksbill-101,256_ObjectCategories/100.hawksbill-101/100_0041.jpg
29784,257.clutter,256_ObjectCategories/257.clutter/257_0005.jpg
20469,178.school-bus,256_ObjectCategories/178.school-bus/178_0042.jpg
5395,047.computer-mouse,256_ObjectCategories/047.computer-mouse/047_0088.jpg
25976,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0050.jpg
6211,056.dog,256_ObjectCategories/056.dog/056_0007.jpg
27153,240.watch-101,256_ObjectCategories/240.watch-101/240_0165.jpg
20509,178.school-bus,256_ObjectCategories/178.school-bus/178_0082.jpg
10958,100.hawksbill-101,256_ObjectCategories/100.hawksbill-101/100_0077.jpg
24407,216.tennis-ball,256_ObjectCategories/216.tennis-ball/216_0059.jpg
27919,248.yarmulke,256_ObjectCategories/248.yarmulke/248_0077.jpg
